imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,certification
tt0272068,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 12, 'name': 'Adventure'}]",,930399.0,en,Dead Dogs Lie,"Three hit people - two men, one woman, who have never met before are placed on a road trip down the East Coast together. The only thing they have in common is that they have all worked for the same boss - and, as they swap stories, discover that they have all screwed up for this same boss in the past. As they share their stories of errors on the job - seen through visual, stirring flashbacks - they begin to wonder why it was they were put together in the first place and what might be waiting for them at the end of their little road trip.",1.123,/aKe5EVKgeBsG8iwIIDHPM3MglMQ.jpg,"[{'id': 168519, 'logo_path': None, 'name': 'Big Slick Entertainment', 'origin_country': ''}, {'id': 126757, 'logo_path': None, 'name': 'My2Centences', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-12-01,0.0,98.0,[],Released,,Dead Dogs Lie,0.0,0.0,0.0,
tt0272069,0.0,,,40000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,43081.0,en,Demonicus,"On a hiking trip in the Italian Alps, James discovers an ancient burial cave filled with gladiator artefacts. He becomes possessed by the spirit of Tyranus, a demon gladiator, and goes on a killing spree to revive the true spirit of Demonicus. A professor, Gina, and her students are to be the sacrifices to the demon Tyranus. Can they outwit Demonicus before becoming offerings to the evil god?",1.263,/dgj8jwFb0b1QnHSuZMrj2PfZLhN.jpg,"[{'id': 1369, 'logo_path': None, 'name': 'Full Moon Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-07-24,0.0,72.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Demon gladiator from hell...,Demonicus,0.0,3.4,4.0,
tt0272087,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,374698.0,nl,Vallen,"In a modern Europe, rife with racism and intolerance, 2 young people are confronted by a harrowing family past. As they fall in love, 3 generations struggle to forgive and move forward to more compassionate lives, and a greater understanding.",0.908,/rgLFQVrh5TFMkW5bWDYFikaGJAY.jpg,[],"[{'iso_3166_1': 'BE', 'name': 'Belgium'}]",2001-10-24,0.0,105.0,"[{'english_name': 'Dutch', 'iso_639_1': 'nl', 'name': 'Nederlands'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Falling,0.0,0.0,0.0,
tt0272152,0.0,/PWszEgzNetOHY458udSVYRKRcb.jpg,,48000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",http://www.k-pax.com/,167.0,en,K-PAX,"Prot is a patient at a mental hospital who claims to be from a far away planet. His psychiatrist tries to help him, only to begin to doubt his own explanations.",12.894,/vzZXfF69NsBC4HM5xmRcVQBnF8Z.jpg,"[{'id': 763, 'logo_path': None, 'name': 'Intermedia Films', 'origin_country': 'GB'}, {'id': 840, 'logo_path': None, 'name': 'Lawrence Gordon Productions', 'origin_country': 'US'}, {'id': 19116, 'logo_path': None, 'name': 'IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG', 'origin_country': 'DE'}, {'id': 6705, 'logo_path': '/e8EXNSfwr5E9d3TR8dHKbQnQK4W.png', 'name': 'Film4 Productions', 'origin_country': 'GB'}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 830, 'logo_path': None, 'name': 'Senator International', 'origin_country': 'US'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-10-22,50315140.0,120.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Change the way you look at the world.,K-PAX,0.0,7.184,2117.0,PG-13
tt0272362,0.0,/yER8LZ2V4NM54y4NZscWZUiEwvO.jpg,,0.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",,45417.0,cn,鍾無艷,"Lost in the woods, the Emperor Qi stumbles across local chief Wu Yen, his predestined bride, only to accidentally free a promiscuous fox fairy who promptly falls in love with both of them, changing between man and woman to clumsily woo each, setting the scene for a constantly shifting triangle with the emperor torn between both the fox fairy and Wu Yen and the fox fairy after whichever one will agree to marry her first.",4.116,/anQFJOisPgIpr3ZykjeIDJwIC9G.jpg,"[{'id': 5632, 'logo_path': '/hJlG4OouIf7KXuP2M7Y1bGGZPni.png', 'name': 'Milkyway Image Company', 'origin_country': 'HK'}, {'id': 152306, 'logo_path': None, 'name': 'One Hundred Years of Film Company Ltd.', 'origin_country': ''}, {'id': 3029, 'logo_path': None, 'name': 'China Star Entertainment', 'origin_country': 'CN'}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2001-01-18,0.0,123.0,"[{'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,,Wu Yen,0.0,6.071,14.0,
tt0272440,0.0,/j70fY9nfLfUTnRL1CUoW9RuQKTn.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,51167.0,en,According to Spencer,A mail clerk at an advertising firm sets out to climb the corporate ladder and win the woman of his dreams.,1.212,/qsMqliQ4iJ8OHN2ZAyPUWttLZcv.jpg,[],[],2001-11-02,0.0,94.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"According to Spencer, She's the one... Everyone else thinks so too!",According to Spencer,0.0,4.6,7.0,
tt0272454,0.0,/bQc8aB8A5fpid4gxZj248KwPheU.jpg,,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",,78635.0,fr,L'Art (délicat) de la séduction,"The film follows Etienne, a 40-year-old car designer, who takes time off from work to study sexual mastery from a Zen master and several prostitutes, in the hopes of having the sexual skill to impress Laure. Laure, a blonde who was introduced to him by his friend Jacques, told Etienne on January 1 that she will not have sex with him until May 27 that year at precisely 9 PM.",2.484,/dKBmpFHZSg4O2fEFLdqP6byMmcF.jpg,"[{'id': 8209, 'logo_path': None, 'name': 'Blue Dahlia Productions', 'origin_country': 'FR'}, {'id': 77404, 'logo_path': None, 'name': 'J.M. Productions', 'origin_country': ''}, {'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR'}, {'id': 356, 'logo_path': '/tSJvuFaLIp7l0ONLUiAHA61GbXu.png', 'name': 'TF1 Films Production', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2001-03-21,0.0,95.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,L'Art (délicat) de la séduction,0.0,5.4,17.0,
tt0272563,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",http://www.thecrookedmile.com/,460657.0,en,The Crooked Mile,"An Irish road movie shot on location in Jersey and Dublin featuring the journeys of two characters, Elliot a twenty something medical school drop out and Anna a nine year old adult. Fast tractors, flash cars, Ferris wheels, a gold fish with an odd name and the search for a 50's movie icon in Tramore.",0.621,,"[{'id': 91115, 'logo_path': None, 'name': 'Campbell Ryan Productions', 'origin_country': ''}, {'id': 91116, 'logo_path': None, 'name': 'The Crooked Mile Ltd.', 'origin_country': ''}, {'id': 91117, 'logo_path': None, 'name': 'Green Eye Productions Ltd.', 'origin_country': ''}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}]",2001-01-01,0.0,120.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Crooked Mile,0.0,7.0,1.0,
tt0272590,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,26551.0,en,Jacked Up,"A teen commits murder, gets away with it and a year later, he turns himself in, but before doing so, he confesses to the victim's family.",0.6000000000000001,/yWY5o2miyZaF6JlLuBN5mrzdRZS.jpg,"[{'id': 4528, 'logo_path': None, 'name': ""Picture Me Rollin' Productions"", 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-01-01,0.0,96.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Jacked Up,0.0,7.2,5.0,R
tt0272647,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,148871.0,de,Happiness Is a Warm Gun,"Petra Kelly, the 1980s 'green queen' and peace activist, is shot in her sleep by her lover and political ally, former West German army general Gert Bastian. He kills himself shortly afterwards. Was it murder, or did she want that shot? What happens to Petra, from the time Gert's bullet enters her skull to the moment it lodges in her brain and she dies? She experiences a flash-forward to the present time and wakes up in the glassy transit zone of an international airport. On her trip through this modern purgatory, Petra struggles to unravel the meaning of the shot together with Gert and other figures from her life. In the explosive moment between life and death, she recognizes the force of her most absolute desires.",0.6000000000000001,/dVR9tVxLobeeNs1IsOQbYoyWdh9.jpg,"[{'id': 49721, 'logo_path': None, 'name': 'Bachim Films', 'origin_country': ''}]","[{'iso_3166_1': 'CH', 'name': 'Switzerland'}]",2001-08-09,0.0,0.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Happiness Is a Warm Gun,0.0,5.5,2.0,
tt0273048,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,41756.0,en,30 Years to Life,"First of all, the title does not refer to someone sentenced to jail. It is a movie about 6 lifetime friends who are all hitting the big `3-0' together during the same year. Each one looks inside themselves to see where has my life gone and what am I going to do with my future. Actually, what I saw was a black Seinfeld comedy. Tracy Morgan, who is one of the main characters, is a struggling comedian just like Jerry Seinfeld. He gives his opinion of what women want in a man in one of his comedy routines. Melissa De Sousa is looking for a man before time runs out. She is just like Elaine in Seinfeld. I don't remember the big problem with turning thirty, however, all the characters in this movie can show you what they are, such as not having fame, riches, a husband, a thin body, and staying young. Their life stories are probably repeated many times around the world.",1.499,/19JsJKJ05WXOrvJX5SwfSOqTw93.jpg,"[{'id': 120214, 'logo_path': None, 'name': 'Oasis Entertainment Inc.', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-09-04,0.0,110.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,30 Years to Life,0.0,6.714,7.0,R
tt0273057,0.0,,,0.0,[],,66621.0,en,The Red Right Hand,"When five friends return home for a high school reunion, it's clear they are hiding a dark secret. While becoming reacquainted, horrifying images of the past haunt them. Slowly the strong ties that bind the group begin to unravel and the terrifying story of rage, revenge and a friend buried alive is told.",0.6000000000000001,/ucjkOQ2G2oT3qE7svBd9LXSEwiy.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-01-01,0.0,85.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Red Right Hand,0.0,3.0,2.0,R
tt0273083,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,341511.0,en,Angelozis gadaprena,"A metaphoric depiction of post-Soviet countries. The artificial environment of the USSR, built on an ideology that was not possible outside of theory has crumbled, but in its place the new cherished ""freedom of democracy"" remains merely the hollow words of concept. The film takes place in a vast building of a train station, resembling an aquarium. There the lost masses are ruled by chaos. The terror and misunderstandings of their country has been replaced by senseless and heartless bureaucracy. Having lost all hope, the travelers seek to abandon their country and find a new home, but the trains that come rushing through their station are not stopping. We meet people from all walks of life: a couple of lovers; a group of musicians; a priest; a thief; a banker carrying a briefcase of money; models walking idly on a podium; unhappy families; thieves, prostitutes. All seem trapped and cannot leave.",0.6000000000000001,/s8OkVnSu5V3Gn75PsiuMD4UhQzZ.jpg,[],[],2001-01-01,0.0,77.0,[],Released,,The Migration of the Angel,0.0,1.0,1.0,
tt0273226,0.0,,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",,150502.0,en,Focus,"Rob, an ambitious photographer trying to boost his career, hooks up with a gang in an attempt to document life in the hood. He, however, realizes he is in too deep as bodies start to drop.",1.127,,"[{'id': 89281, 'logo_path': None, 'name': 'Waterline Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-08-03,0.0,97.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,their turf. their rules.,Focus,0.0,0.0,0.0,
tt0273228,0.0,,,0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",,281186.0,en,Freez'er,"Unable to cope with his wife's death, J.M. flees to his sister's desolate farm where he was married one year ago. There, he finds himself haunted by memories and visions of his dead wife, Andrea. However, J.M. slowly realizes that he is not alone. He is tormented by a new caretaker, some curious locals, and his wife's suspicious lover who is trying to unravel the mystery of Andrea's disappearance.",0.6000000000000001,,[],[],2001-07-10,0.0,0.0,[],Released,,Freez'er,0.0,5.5,2.0,
tt0273253,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,75386.0,en,Haiku Tunnel,"Josh is the consummate temp employee, avoiding all long-term connections and responsibilities, both at work and in his personal life. However, by the time his agency places him at the Schuyler &amp; Mitchell law firm, Josh is tired of his temporary life and agrees to take a permanent position at the firm. Josh has difficulty adapting to his new lifestyle, which manifests in his inability to complete his simple initial task: mailing seventeen important letters.",1.2730000000000001,/iYCPEGIiGrYfLOQ7SxP3iqmboWO.jpg,[],[],2001-09-07,251058.0,88.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,An office comedy,Haiku Tunnel,0.0,6.2,6.0,
tt0273300,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,25985.0,en,Jump Tomorrow,"When shy, straitlaced George (Tunde Adebimpe) meets vivacious, adorable Alicia (Natalia Verbeke), he's instantly smitten -- which puts his imminent arranged marriage in jeopardy. He vows to do the right thing, but then he falls in with Gerard (Hippolyte Girardot), a lovesick, voluble Frenchman who overcomes George's sense of propriety and takes him on a meandering road trip to amour.",1.4,/kYEQLfbrV7HITy5RuEHLhEI44Ty.jpg,"[{'id': 1002, 'logo_path': None, 'name': 'Eureka Pictures', 'origin_country': 'US'}, {'id': 6705, 'logo_path': '/e8EXNSfwr5E9d3TR8dHKbQnQK4W.png', 'name': 'Film4 Productions', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-11-09,0.0,97.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Jump Tomorrow,0.0,6.9,15.0,PG
tt0273311,0.0,,,0.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",,98234.0,en,Killer Me,Killer Me is the story of a serial killer and the stalker who loves him.,0.6000000000000001,,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-10-18,0.0,80.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A journey through the mind of a serial killer.,Killer Me,0.0,0.0,0.0,
tt0273498,0.0,,,2500000.0,[],,470099.0,en,Choosing Matthias,"After losing their young son, a young couple struggle to keep their lives and relationships intact. Their lives soon change when they met Matthias, a young boy who had lost his family.",0.6000000000000001,,[],[],2001-04-23,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Choosing Matthias,0.0,5.0,1.0,
tt0273607,0.0,/17i0uOLW6hJkgPWlLnpylS20QnI.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",http://www.rainbowfilms.com/,120694.0,en,Festival in Cannes,"Cannes, 1999. Alice, an actress, wants to direct an indie picture. Kaz, a talkative (and maybe bogus) deal maker, promises $3 million if she'll use Millie, an aging French star. But, Rick, a big producer, needs Millie for a small part in a fall movie or he loses his star, Tom Hanks. Is Kaz for real? Can Rick sweet-talk Alice and sabotage Kaz to keep Millie from taking that deal? Millie consults with Victor, her ex, about which picture to make, Rick needs money, an ingenue named Blue is discovered, Kaz hits on Victor's new love, and Rick's factotum connects with Blue. Knives go in various backs. Wheels spin. Which deals - and pairings - will be consummated?",1.21,/lf0RzXeioR03Ha1rfL1yMQZHYO5.jpg,"[{'id': 40955, 'logo_path': None, 'name': 'Revere Entertainment', 'origin_country': ''}, {'id': 27584, 'logo_path': None, 'name': 'The Rainbow Film Company', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-11-03,299171.0,100.0,[],Released,The scene behind the scenes.,Festival in Cannes,0.0,0.0,0.0,
tt0273650,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,931736.0,en,Higher Ed,"Ed (Pras from the Fugees) enters college on a track scholarship to escape some thugs from his past. Campus life, however, is filled with hurdles, and Ed's stoner roommate, Bud (Aries Spears), makes it hard not to fall back on old habits. But Ed's romantic interest, Lisa (Leila Arcieri), provides the incentive for Ed, if only he can win her away from her jock boyfriend, Craig (Hill Harper).",0.6000000000000001,/dWxALNyW0T4xIOtcaoptggGTBpH.jpg,"[{'id': 46328, 'logo_path': None, 'name': 'Lightyear Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-08-01,0.0,83.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,His college career is going up in smoke!,Higher Ed,0.0,3.0,1.0,NR
tt0273726,0.0,,,0.0,"[{'id': 27, 'name': 'Horror'}]",,30445.0,en,Christmas Nightmare,"After witnessing the brutal assassination of presidential candidate Francis Mohan, a young married couple (Edward and Alice Anderson) are taken to a safe house miles from civilization. Upon their arrival at the safe house, the trio is shocked to find it abandoned and their stay takes a sudden turn for the worse. Their guardian begins undergoing dark and unsettling changes to his personality.",0.6000000000000001,,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-05-01,0.0,90.0,[],Released,,Christmas Nightmare,0.0,1.0,1.0,
tt0273799,0.0,/ziINAUKAi1W74PffqDdBPk9E62l.jpg,,25000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,34549.0,en,Max Keeble's Big Move,"Max Keeble, the victim of his 7th grade class, plots revenge when he learns he's moving; it backfires when he doesn't move after all.",7.913,/eJ4olY0dZMC1MfMhRkLOWisWYtu.jpg,"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}, {'id': 4194, 'logo_path': None, 'name': 'Karz Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-10-05,18634654.0,86.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,His World. His Rules.,Max Keeble's Big Move,0.0,5.772,136.0,G
tt0273812,0.0,,,0.0,[],,191409.0,es,Miel para Oshún,"When his father dies, a Cuban man who was raised in the United States, learns that he was not abandoned by his mother but illegally taken out of Cuba. He goes back to the island and is helped in his search by a cousin and a taxi driver.",0.6000000000000001,,[],[],2001-08-28,0.0,126.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Honey for Oshun,0.0,7.4,5.0,
tt0273822,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,27967.0,en,Mockingbird Don't Sing,The tragic true story of one of the worst cases of child abuse ever documented (in which a girl was locked in a room without social contact for nearly thirteen years) and what happened when she was finally rescued.,3.706,/x50tfqNxTRFtk4k70sWSvt4MEYg.jpg,"[{'id': 21457, 'logo_path': None, 'name': 'Dorian Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-05-04,0.0,98.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,She was little more than a wild animal. And only one woman had the gift to heal her.,Mockingbird Don't Sing,0.0,6.615,26.0,
tt0273833,0.0,/2BYOnkHJmuYDFNfz4m0JlhjuttC.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,71807.0,no,Mongoland,"Pia is coming home for Christmas after traveling in England for about 6 months. She wants to catch up with her boyfriend, Kristoffer, who was supposed to have joined her on the trip, but backed out at the last minute. Finding him, however, is turning out to be quite a task. While searching, she meets several more or less disgruntled and dissatisfied people. And when Santa turns up things start happening...",1.012,/nnc7UM7XpQg0pkWwNRVs6Dwt8J6.jpg,"[{'id': 7843, 'logo_path': '/v293yOJQyswsz3bLQ7eylTcsvdp.png', 'name': '4 1/2', 'origin_country': 'NO'}, {'id': 3050, 'logo_path': None, 'name': 'Muz Film A/S', 'origin_country': ''}, {'id': 166537, 'logo_path': None, 'name': 'Deadline Film AS', 'origin_country': ''}, {'id': 166538, 'logo_path': None, 'name': 'Tres cojones!', 'origin_country': ''}, {'id': 166539, 'logo_path': None, 'name': 'Spillefilmkompaniet 4 1/2', 'origin_country': ''}]","[{'iso_3166_1': 'NO', 'name': 'Norway'}]",2001-01-26,0.0,84.0,"[{'english_name': 'Norwegian', 'iso_639_1': 'no', 'name': 'Norsk'}]",Released,,Mongoland,0.0,6.3,13.0,
tt0273850,0.0,/1Tkjtb9Hl8TdrmXUGbYq1h2ota8.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,89280.0,en,My Brother Tom,"A teenage girl, Jessica, befriends a teenage boy called Tom, who is bullied by a local gang. She is abused by Jack, who is both her neighbour and school teacher, and Tom is sexually abused by his father. Together they bond in the woods, creating a private reality that no-one else can enter.",1.283,/As8XfSgzm2ZUZItwuGlvLepBJdg.jpg,"[{'id': 6705, 'logo_path': '/e8EXNSfwr5E9d3TR8dHKbQnQK4W.png', 'name': 'Film4 Productions', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2001-11-16,0.0,111.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Love and tragedy is just a short walk from home...,My Brother Tom,0.0,6.4,19.0,R
tt0273851,0.0,/tC56OPcaiDLzv3DN79gmirOS71z.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,48767.0,en,My Kingdom,"A powerful dynasty, headed by a charismatic, manipulative father, falls when he decides to hand over his criminal empire to his three corrupt and power-hungry daughters. Kath runs a brothel down by the docks, Tracy owns a soccer team and Jo, a former junkie -- and prostitute -- rejects her inheritance, pitting sisters Kath and Tracy against each other.",0.882,/n9Vp1zuEhYf4xawJaTaGyXAV5TB.jpg,[],[],2001-09-10,0.0,117.0,[],Released,,My Kingdom,0.0,5.1,7.0,
tt0274057,0.0,,,1000000.0,"[{'id': 35, 'name': 'Comedy'}]",,968521.0,en,Robbie's Brother,A film directed by Wendy Bott and Tom Dorfmeister.,1.091,/8LGK15UZfjFkBjj8xxOiObHumX8.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-01-01,0.0,88.0,[],Released,,Robbie's Brother,0.0,0.0,0.0,
tt0274117,0.0,/zGV98SZn4j1lWMAaaa3NAO1uR5P.jpg,,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",,6173.0,fr,Sur mes lèvres,She is almost deaf and she lip-reads. He is an ex-convict. She wants to help him. He thinks no one can help except himself.,7.998,/1YIkOan9JzbBVAQRvq5fIjHHBAP.jpg,"[{'id': 27196, 'logo_path': '/BQMN3MdMZWWab8Yn1IWl4N7a4c.png', 'name': 'Ciné B', 'origin_country': 'FR'}, {'id': 310, 'logo_path': '/4Gp5A4YdjPBfsHT47ngHMaXWmb9.png', 'name': 'CNC', 'origin_country': 'FR'}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}, {'id': 83, 'logo_path': '/9OQ0rm55xtlgX7KcAKMUePJSrQc.png', 'name': 'France 2 Cinéma', 'origin_country': 'FR'}, {'id': 37086, 'logo_path': None, 'name': 'Pathé Image Production', 'origin_country': ''}, {'id': 10897, 'logo_path': None, 'name': 'Sédif Productions', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2001-10-17,0.0,115.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Read My Lips,0.0,7.1,284.0,
tt0274181,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,80073.0,en,Un moment de bonheur,"Philippe, 25 ans, débarque un matin à Arcachon, où vit sa soeur. C'est un jeune homme qui n'a pas d'attache et à qui on se confie facilement. Il est saisonnier et travaille dans la restauration. Betty, 20 ans, est une jeune mère pleine de vie et de tendresse pour son fils, Damien, 5 ans. Ils vivent encore dans la cellule familiale et les relations entre Betty et son père sont conflictuelles. Damien est perturbé par cette ambiance. Sa mère trouve du travail, quitte le foyer familial et acquiert de l'indépendance. Betty et Philippe se croiseront...",0.834,/1aE57nENNOLSy1f5bCyxxJ2QDvi.jpg,[],"[{'iso_3166_1': 'FR', 'name': 'France'}]",2002-03-06,0.0,84.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Un moment de bonheur,0.0,5.4,6.0,
tt0274189,0.0,,,0.0,"[{'id': 27, 'name': 'Horror'}]",,28274.0,en,Vampire Junction,"Mados, a Reporter in town for an interview gets more than she bargained for at the Vampire Junction.",1.284,/sZp6TIIl7lkKmrjyWl0D6PhIkmQ.jpg,"[{'id': 4778, 'logo_path': None, 'name': 'One Shot Productions', 'origin_country': ''}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-01-01,0.0,94.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Vampire Junction,0.0,1.5,4.0,
tt0274323,0.0,/vMOi6XxPCfmVC4SFiHyVRjJl3uK.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,73929.0,it,Alla rivoluzione sulla due cavalli,"It's the dawn of April 25, 1974, when Marco, a 25-year old Italian and his Portuguese friend Victor leave Paris on a yellow Citroen 2CV. The goal of their trip is Lisbon, which on that night was freed from Europe's longest dictatorship. The two are joined by Claire, Victor's former girlfriend and University classmate, who wants to take a break from her everyday life, leaving behind her husband and baby son, to form again, even for a few days, the traveling trio with her friends.",1.077,/bqAUq9vtrXQ4bzYD4GGUiY1GXlo.jpg,[],"[{'iso_3166_1': 'IT', 'name': 'Italy'}]",2002-04-25,0.0,100.0,"[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,The Revolution on Two Horses,0.0,5.5,5.0,
